,product_name,product_review,rating
12192,Founders CBS (Canadian Breakfast Stout),"Deep black, thick pour. Tan foam crown. Smoky, sweet nose. Emergence of big bourbon notes. Molasses, maple syrup, anise, pepper, dark roast coffee come to mind. First sip is cloying sweetness, followed by undisguised alcohol burn and then culminating in a potent bourbon finish. Some coffee grinds and maple flavors. At over 11% this beer retains a lot of nice flavor and locks in a tasty balance of sweetness and booziness. Unfortunately the alcohol content is not well concealed. Nonetheless, this one is well worth picking up if you see it out in the wild.",4.3
12333,Founders CBS (Canadian Breakfast Stout),"Pours petroleum black with a tan dense head. Nose: ground coffee, roast, earth, bourbon barrel, maple syrup, treacle, hops. Full body. The taste reveals the same complexity. Delicious brew. Very fine",4.5
13240,Founders CBS (Canadian Breakfast Stout),"3/25/15
On draught at Pour House Tampa, deep dark snifter full pour of darkness with khaki head. Nose is rich and full, plenty of caramel an booze, bourbon sweetness, smooth malt. Flavor is loads of caramel and rch dark malts wit bourbon and a lingering dark chocolate... Still loads of dark chocolate lingering after a minute. It’s really well made and enjoyable. The maple is there with every sip and as I pay attention, there’s more maple. It’s really that amazing.

3/10/12 
Awesome beer!!! Sample from Troy at Hunahpu’s. Rich bourbon and maple on the nose with malts in the background. Good bourbon on the mouth along with noticeable maple. Roast malts and chocolate are also in. Body wasn’t too thick or rich, but just right.",4.3
13106,Founders CBS (Canadian Breakfast Stout),"Reviewed 9-1-10.

I had this one on tap 2-3 weeks ago over at Churchkey. At the time, I liked it, but still thought the KBS was better. However, after thinking about it and in retrospect, I was out with friends, spent most of my time and energy enjoying their company, and wasn’t able to give this brew my full attention. Fast forward a couple of weeks.... I was out beer shopping in downtown DC and came upon a great bookstore and tap house I had always heard great things about, but had never experienced - Kramerbooks. I went inside and the bartender handed me a draft menu and low and behold.... there it was!

Ap: Very dark, pitch black even, with a great deal of carbonation for a beer this style. It poured with about an inch worth of head. This one’s a beauty!

Ar: Maple and coffee (just like the name dictates), with hints of chocolate and caramel. It had a very candy-like sweetness, as apposed to a brown sugar-type one.

T: Founders BS with maple sweetness. How to describe this best .... Hmmm...Caramelized, coffee and maple infused, dark chocolate cotton candy, melted into liquid form and slightly chilled. Simply amazing!

P: Surprisingly creamy and smooth. Some of the coffee ground notes I found offensive in the BS are now muted, and the high grade maple prevails.

O: This beer is pure ""man candy."" No need for syrup, I think I’ll just pour this over my waffle!",4.8
13276,Founders CBS (Canadian Breakfast Stout),"Pours a deep black with a dark tan head, nice retention, nice lacing... Aroma is big roast, some coffee and some light maple... Flavor profile follows suit with more notes of coffee and vanilla being present that a big wallop of maple... very strong warming full bodied... very nice beer, but not quite the original and certainly not the KBS.... had it again, changed my mind, amazing beer, worthy of the hype...",4.6
12367,Founders CBS (Canadian Breakfast Stout),"I asked the barman to recommend a stout, he recommend this, but his recommendation came with the caveat that it is A) €9.50 for half a pint and B)11% vol. 
""You're mad"" I told the barman, but so am I, and I am thankful for this character trait, because CBS is outstanding. If you love stout, treat yourself and try it. Only note I'll say regarding the taste is it's quite sweet, due to the maple, so if you've penchant for the savoury , it might not be for you.",4.5
13621,Founders CBS (Canadian Breakfast Stout),"Tap at the 2009 Founders Black Party.  Only the 2nd beer I’ve ever given a perfect rating to.  This stuff is incredible!  Black as black can be pour with a nice dense brown head.  Notes of oak, vanilla, bourbon, maple sugar candy, and nuts.  All in excellent balance.  Thick oily mouthfeel.",5.0
13196,Founders CBS (Canadian Breakfast Stout),"Got this from a Friend. Had this with Flemdawg last night. poured dark brown to black with a big tan head. aroma big roasted malts, molasses, dark fruits, vanilla, alcohol which  took away from some of the aroma. Flavor, I was expecting more from this since the aroma was so good didn’t care to much for the vanilla like it was imitation  vanilla. maple was hard to detect even after it warmed",3.1
13136,Founders CBS (Canadian Breakfast Stout),"(From notes) 2011 bottle. Pours black with a thin tan head. Lovely aroma of thick maple syrup, chocolate, oak, and some coffee. A lot of roasted malt and oak with some sweetness from the syrup, slight booziness, and a heavy coffee kick at the back end. Nice stout, but I don’t consider it as amazing as many other raters",4.0
13496,Founders CBS (Canadian Breakfast Stout),"Big thanks to Ucusty for the hand bottle! The pour is thick and dark brown/black with a small brown head. The aroma is chocolate, mocha, kalua, maple syrup, and a touch of green apple. The flavor... Wow! this is thick and sweet. Maple syrup lends a nice, complementary touch. Otherwise sweet milk chocolate takes the forefront. A little coffee. Unfortunately, I’m still picking up a little green apple which puts it off slightly. The finish however is much more complex with the strong roasted quality taking over followed by some burnt wood and a nice balancing bitterness. A real pleasure to try this beer!",3.9
13177,Founders CBS (Canadian Breakfast Stout),"One of the very rare 5s that I have every given, but CBS is one of my favorite, if not my favorite beer.  Smooth, tastes are deep and great....everything is right on.....",5.0
12752,Founders CBS (Canadian Breakfast Stout),"Keg at Euston Tap, black bodied with a thin beige head. Treacle and molasses fill the palate then immediately followed by a rush of booze! This one is pretty special! 

---Rated via Beer Buddy for iPhone",4.0
13594,Founders CBS (Canadian Breakfast Stout),"Multiple samples on tap at the World of Beer festival.  Poured to a pitch black body with a creamy brown head.  The smell was 95% like the regular one with coffee and creamy chocolate but had notes of maple toffee.  The beer tastes like the regular one more so than the KBS does, but was sweet maple syrup (but not unbalanced) and vanilla barrel.  Rich creamy full body that’s sweet and balanced.  I liked this a LOT.",4.6
12146,Founders CBS (Canadian Breakfast Stout),"Bottle at a tasting, many thanks to Cuso. The only thing distracting me from this drinking experience is coffee - there is too much in my opinion, and it has that sharp spent coffee character, not really delicious. Other than that, all is great. Maple marries well with deep chocolatey cocoa roast. Full body, moderate carbonation. Subtle bourbon woody undertones. Only light touch of warming alcohol, tickling my tongue. Great beer.",4.4
12800,Founders CBS (Canadian Breakfast Stout),"Drank on New Year Day 2018 w Matt. Had alongside the KBS. Smoother, sweeter, less acidic/sharp than the KBS. Maple syrup gives it a more rounded and smoother taste, and makes the roasted dark malt more toffee/caramel and nutty and less burnt/smoky. Surprisingly, the maple syrup doesn't make the CBS too much sweeter - if anything the aroma compared to the KBS is deeper and richer. Palate is smooth, lightly smoky, roasted, very fine carbonation. Excellent all around.",4.4
12603,Founders CBS (Canadian Breakfast Stout),"355 ml bottle from Systembolaget. Black with tanned head. Roasted malt, chocolate, coffee and maple syrup. Not too sweet though. Semi sweet with low bitterness and low carbonation.",4.0
13363,Founders CBS (Canadian Breakfast Stout),Crushed at GABF ’10.  One of the highlights.  Great bourbon character with some wood and vanilla coming through.  The maple sweetness is also very pleasing and balancing.  Interesting experiment and it worked out beautifully.,4.3
13495,Founders CBS (Canadian Breakfast Stout),"Black with a small, somewhat bubbly dark brown head that leaves great lazing on the inside of the snifter. Aroma is superb with vanilla, honey, bourbon, light and dark chocolate, cookie dough, caramell and toffe alongside a subtile tone of coffe. Flavor is seriously intense with maple syrup sticking to the inside of my mouth revealing sweet notes of dark chocolate, brownie cookies, vanilla, some molasses and murky wood (bourbon.) Very intense yet balanced. Ends on a fantastic chocolatey roasted and slightly bitter note with dry coffe and a fine spirit kind of heat alongside a fat creamy maple syrup character that seem to wash the heat off while providing a deep sweet drinking experience. The balance between the sweet syrup and the dry coffe is just gorgeous, wow.. And if thats not enought the mouthfeel is just perfectly slick, creamy and slightly sticky, just enough to indicate that this is a seriously potent brew. Great.",4.4
13259,Founders CBS (Canadian Breakfast Stout),"Black, no head.  Sweet nose of chocolate and roasty malt.  Sticky, thick, and syrupy.  Sweetness is evident, but maple doesn’t jump out.  Good carbonation.  For me, this one doesn’t match the hype.  Very good beer, but somewhat cloying.",4.4
12250,Founders CBS (Canadian Breakfast Stout),"Aromat przyjemny, czekoladowo kawowy, słodki, marcepanowy, nuty szlachetnego alkoholu.
Nieprzejrzyste, czarne, średnia beżowa piana.
W smaku słodziutkie, na pierwszym planie wyczuwalne praliny i syrop klonowy, z tyłu lekka kawa i lekka kwasowość, po połknięciu alkohol trochę atakuje przełyk, jedyne co to jest to smak szlachetnego alkoholu
Oleiste, oblepia usta pozostawiając czekoladowy posmak.
Po ogrzaniu wychodzi trochę sosu sojowego, a w pozostawionym na następny dzień szkle, bucha sosem sojowym.
Pita warka 09.24.2018 po ogrzaniu sprawiała z butelki wrażenie metaliczości(żelazo?)",3.8
12553,Founders CBS (Canadian Breakfast Stout),"Butelka. Aromat ciasta czekoladowego, syrop klonowy, delikatna kawa, w tle subtelna wanilia. W smaku słodziutko, kawa, ciasto czekoladowe, tiramisu, syrop klonowy, wanilia. Fajny finisz w stylu gorzkiej czekolady. Klasa, piwo jest słodkie choć nie jest jakieś specjalnie cieliste. Pyszny deser.",4.5
13193,Founders CBS (Canadian Breakfast Stout),"I ordered this at a tap takeover first, even though I figured the hype was overblown (if I hadn’t ordered it then, I never would have had it as the keg was kicked in 10 minutes).

Overall the beer beat my expectations (which were high) and the hype (which is ridiculous). The complexity was perfect. After about 2 oz worth of sipping, The beer hit all the right notes and managed to impress me in an overcrowded bar having no alcohol in my system at the time. Perfect score. The greatest beer I’ve ever tasted.",5.0
12694,Founders CBS (Canadian Breakfast Stout),"Pours dark tan halo. Wonderful scent of licorice caramel malts, bourbon and maple notes. Taste is medium full sweet, very smooth, light bitterness. Palate is full, smooth  texture, soft carbonation, long creamy finish. Excellent.",4.2
12524,Founders CBS (Canadian Breakfast Stout),"12oz bottle. Black with a foamy tan head. Flavors are roasted cereals, chocolate, coffee, caramel, resinous hops, maple syrup, vanilla, oak, bourbon and alcohol. Full body, soft to moderate carbonation, creamy texture.",4.2
12282,Founders CBS (Canadian Breakfast Stout),"Rocznik 2018 (09/24/18).        
Oko: całkowicie czarne, piana średnio obfita, brązowa, szybkoopadająca.        
Nos: syrop klonowy, bourbon, wanilia, beczka, szlachetny alkohol.        
Usta: słodycz syropu klonowego, lekka kwaśność popiołu, czekolada, nuta fasoli z kawy.        
Podsumowanie: jest zdecydowanie lepsze od podstawki! Ostatni dzwonek, to będzie szło w złą stronę (patrząc na to jak starzeje się podstawka i jak starzeją się piwa z kawą stawiam, że kierunek to popiół i fasola).",4.0
12555,Founders CBS (Canadian Breakfast Stout),"(nez dense ∞-choco-érable, capuccino-phénol, sirupeux ∞-choco, cara, pain grillé, fin-last > boisé, ∞-gourmet, ∞-clever)",4.7
13571,Founders CBS (Canadian Breakfast Stout),"HUGE thanks to Gillard for holding this one back to share with the tampa crew at the Cigar City BA Bolita release party.

A: Pours a nice deep dark black. with a small tan head. No lace.

S: Wonderful fresh maple syrup aroma. Hints of bourbon and vanilla hide beneath.

T: WOW! Fresh sweet maple syrup up front, rich, bold, sweet good. The bourbon shows up in the middle. It does not overpower which I like because it lets the maple shine. Vanilla seems to meld right into the maple. The finish a bit of fresh coffee comes out with just a touch of chocolate. Very Very Very complex. 

M: Rather full in body, rich, thick, smooth. It lacks carbonation a bit but it has been in the growler a while. No sense of oxidation what so ever. 

D: Crazy good. I would love to start and end every day with a glass of this. One of the best tasting beers in the world no doubt about it.  Only flaws this beer has is due to the growlering of it.  Fresh it could very well be a 5",4.8
12069,Founders CBS (Canadian Breakfast Stout),Fľaška zo 100 pív. Vôňa sirupova čokoládovo kavova. Farba čierna s hnedou penou. Chuť čokoládovo bourbonova sladká,4.0
13344,Founders CBS (Canadian Breakfast Stout),"Bottle.  Pours black with a small tan head.  Coffee aroma with a touch of sweetness.  Flavor:  coffee, sweet chocolate, vanilla and a light bourbon.  The maple sweetness and chocolate come through as the beer warms.  Great Imperial Stout.",4.0
13556,Founders CBS (Canadian Breakfast Stout),"On draft at CAH, I can’t believe there are two reviews today from guys at CAH. Pours a nice black color with a thick tan heads which disappears quickly. It left a thick lacing on the inside of the glass and the rim.  The nose is similar to KBS with even less whiskey smell.  First taste was full of dark chocolate, coffee and hints of vanilla.  Less tobacco than KBS in the finish but the hints of maple syrup and oak hit right before the end.  Truly a great beer.",4.3
13434,Founders CBS (Canadian Breakfast Stout),"Thin brown head thats short lived, spotty lacing. Black in color. Nose is nice, coffee, maple notes that are laid back, roast and chocolate with a hint of caramel. Body is full, chewy and silky smoooth. Lotsa roasty, coffeeish, chocolate and caramel notes then kicked in the ass with just the right amount of maple, not over done like i thought it would be. Light whisky notes round this mother out, vanilla and some woodiness. Lasting alchy warming finish. A real surprise treat thanks to hawkeye. Thanks much bro! Well done Founders!",4.1
12978,Founders CBS (Canadian Breakfast Stout),"Had on tap at Clark street ale house 2x in one week, what a treat. Absolutely love this beer. All the wonderful things about KBS, plus this fantastically well done finish that is sweet without being too syrupy. This is an all time favorite, and I've had a big stout kick this season trying every stout I could fine, well done founders! 

---Rated via Beer Buddy for iPhone",4.7
12740,Founders CBS (Canadian Breakfast Stout),"Richy aroma, sweet, chocolate, biscuit. Lots of chocolate overall. Tasted in Olut Club de Cata.",5.0
13286,Founders CBS (Canadian Breakfast Stout),"Bottle split with Jcos after thanksgiving.  Huge nose of maple and coffee and choclate.  Pours black, more carbonation than I would have expected, but still not much and leaves a dark tan head.  Palate is coffee, chocolate, maple, a little vanilla.  Body is not overly heavy, this is extremely drinkable for an imperial stout, and it’s delicious.  If I lived in Canada, I would drink this for breakfast every day.",4.7
13266,Founders CBS (Canadian Breakfast Stout),"Bottle thanks to bulldogp04.  Excited to try this.  Deep black, with tan head.  Maple syrup, coffee, vanilla, and chocolate sweetness.  Rich, but not overly cloying.  A very nice imp stout for sure.",4.1
12595,Founders CBS (Canadian Breakfast Stout),First beer I've tried with maple syrup. It works so well with the this BA beer.,4.5
13444,Founders CBS (Canadian Breakfast Stout),"bottle by way of boltz on 3/21/2010.

nice brownish shade of black colored pour with a tan head.

loverly smell... coffee, roast, brown sugar, chocolate, vanilla, maple syrup and the savory woodiness that goes with it. 

the flavor is the same. awesome. sweet and mouth coating but delicious with tons of coffee and maple. 9/4/8/4/17/4.2",4.2
12732,Founders CBS (Canadian Breakfast Stout),"It pours jet black; the head is caramel and foamy. The aroma has notes of: anise, dark chocolate, maple syrup, burnt sugar, toasted oak, leather, cigar, and alcohol. The taste is heavy sweet that finishes heavy bitter. The palate is full bodied with light carbonation; the finish is slightly cloying yet satisfyingly long. Overall, it's a sipper and a damn good one at that.",4.1
13067,Founders CBS (Canadian Breakfast Stout),"Deep dark brown, almost black. Swirly tan head. Nose is huge maple syrup. chocolate chip pancakes, some barrel. Taste is sweet maple syrup, chocolate chip pancakes, bourbon barrel. Smooth sticky mouthfeel. Medium bodied. Unbelievable.",4.7
12295,Founders CBS (Canadian Breakfast Stout),"750 ml bottle 2018 bottle date. Rated 5/27/19. Also saved a bottle to age for a year or so. Had to see if lives to hype. Drank memorial day night. Dark molasses pour thick creamy head good retention. Aromas complex, roast, coffee, chocolate, cinnomon, oak, wood. Flavors a very sweet oak, wood, roasted malt, chocolate, coffee, alcohol in the nose only, maple sugar note is there but hard to find. Very sweet overall. So based on the overall rating, I would say this is a great imperial stout, however, not as good overall as the rating overall suggest. This is a great beer to age and I will age a bottle for a year or more and make a note here on the changes and if it taste better. I have had better imperial stouts than this. By better I mean more complex and more balanced. Struise imperials remain as some of my favorite imp stouts all time.",4.1
12827,Founders CBS (Canadian Breakfast Stout),"Bottle from BevMo. Black color, beige head. Bitter taste with roasted malts, maple syrup, coffee, bourbon, chocolate, oak, nuts, dark fruits and vanilla. Bitter finish with roasted malts, maple syrup, chocolate, dark fruits, oak, bourbon, vanilla and nuts. Exquisite imperial stout.",4.2
13308,Founders CBS (Canadian Breakfast Stout),"On tap at gingerman with James.  Aroma is vanilla, bourbon, dough and maple.  Taste is rich caramel, maple.. Ultra sweet with a rich roasty malt and bourbon.  Outstanding !!!",4.9
12530,Founders CBS (Canadian Breakfast Stout),"2017 release. Appearance is oil, pitch black, a half-finger light brown head, foamy, thick and clingy. Aroma- lots of whisky, tar, dark, rich chocolate torte, vanilla whisky fudge, smoky traces, wood, oak, hints of tannin and port wine, burnt malts. Taste- boozy dark fruit, chocolate cake, tiramisu, caramel and burnt treacle toffee, maple traces, after-dinner coffee, woody earthy malt, boozy warmth, blended caramelised raisin, sticky malt. Smooth mouthfeel, sticky and clingy sweet finish. Delicious.

2019 edition. Pours pitch black with a tiny fizzy head. 4. Aroma is lots of chocolate, coffee, oaky maple, woody Bourbon, dark rum hints, bit of leathery smoky tobacco. 9. Taste is chocolate, caramel, toffee, rich coffee, maple, vanilla hints, espresso, smooth dark chocolate, smoky roast malt at the end. Lingering ashy finish with chocolate and boozy barrel. Excellent. 10/4",4.7
12991,Founders CBS (Canadian Breakfast Stout),By Far one of best tasting things in the world love this beer had 2 glasses on tap it was just as good or even better then the bottle i ad in 2011 sweet bourbon molasses and classic finish. world renowned for sure,4.5
12751,Founders CBS (Canadian Breakfast Stout),"35 cl bottle @ home. Pours black with a tan head that leaves a little lacing. Aroma and flavour are roasted malt, chocolate, liquorice, and maple - with a slightly sweet finish. I think I prefer the KBS.",3.8
12825,Founders CBS (Canadian Breakfast Stout),"Bottle thx Guillaume for the share A: hazel nut, maple, chocolate, coffee, figs,  licorice, alcohol. App: pitch black smallish white head. T/p: full body with moderate long sweet finish. Velvety texture. O: Really great. texture is out of this world. Great aroma sweet but really digest. A fine beer to share or the be enjoyed by the cold night. This is better than sex, yup.",4.3
13138,Founders CBS (Canadian Breakfast Stout),"Bottled (first batch). Had this many times, first time trying it aged. Oxidized nose, massive amounts of bakers chocolate on the palate. Tons of malt, moderate coffee (dropped out a bunch); overall much more rounded and balanced. An excellent RIS.",3.8
12246,Founders CBS (Canadian Breakfast Stout),"From a bottle Deep black pour, small dark tan head.  Big chocolate maple and boozy aromas and flavors.  Rich smooth and delicious.",4.0
12607,Founders CBS (Canadian Breakfast Stout),"nawet ładnie pachnie, choć bez rewelacji, plus wychodzi alkohol. Smak mocno cukrowy, niezbyt złożony, też trochę alkoholu, jednowymiarowo. Totalnie przehypowany stuff.",3.8
13378,Founders CBS (Canadian Breakfast Stout),"Bottle shared by plovmand, thanks a lot bro, im trilled! 
It pours pitch black with a light brown head. 
The aroma is dominated by fresh coffee beans, but also notes of roasted malt, marble, caramel, dark fruit, alcohol and wood is present. 
The flavour is fresh coffee beans, roasted malt, caramel, tobacco, alcohol and wood. 
Finishes lovely vinous with notes of roasted coffee and tobacco.",4.1
12856,Founders CBS (Canadian Breakfast Stout),"Absolutely Terrific 🍺🤪!!! I’m almost tempted to open another one. May not have the chance to age the other three I have. 🤔

---Rated via Beer Buddy for iPhone",5.0
13277,Founders CBS (Canadian Breakfast Stout),"Poured from a 750ml bottle.  Beer is a dark black with tan head.  The maple is prominent in intial aroma.  Flavors evolve as beer warms up. More chocolate and coffee (and booze) in the beginning and more  maple and less booze as your drink.  Overall, would say this is the best stout Ive ever had and Im glad Founders is keeping it as exclusive as they do.",4.6
12647,Founders CBS (Canadian Breakfast Stout),"CBS vertical tasting @ Tim's. The most anticipated highlight of the evening, thank you TimE for sharing! First one is 2011 version. Pours dark brown, light beige foam. Nose has spices, chocolate and some maple syrup with booze and vanilla. Toasty, some tobacco, deep chocolate. Light chilli heat, sweet but not too sweet or cloying. Taste has dark bitter chocolate, bitter booze, really intense still, flavours intact, tasting like KBS on steroids. Still dry finish, chocolaty, light maple booze. Worth the hype, nothing short of amazing. We move forward to 2017 version. Well, you can recognise its still the same beer. Thats about it, fresh version has more maple, its sweeter and all characteristics are not as chiseled compared with this original 7 year old sample. So rating based on the 2011 version, 2017 is still amazing but should probably be aged a bit more.",4.7
13295,Founders CBS (Canadian Breakfast Stout),"Bottle, this beer had a black-brown pour and made a tan colored head,  

the aromas were roasted malt, chocolate, coffee, with faint bourbon and a little syrup in the background, 

flavors were roasted malt, coffee, chocolate, syrup, caramel with syrup and brown sugar sweetness, 
roasted malt bitterness, there was a little alcohol warmth but it was dim on the palate, 

this Impy had a pretty full mouth feel and felt nice on the tongue, 

I thought the syrup, bourbon and roasted malt went well together, 
a very nice sipping beer.",4.4
12341,Founders CBS (Canadian Breakfast Stout),"Bottle at Bishops Arms, Östersund (Maltfestivalen). Never thought I'd get this on a wee dram during the festival given its elusiveness and price but win win. A mutty malty glory of a beer. When put next to the orindary breakfast stout, you really see the upgrade. Smooth and a huge body. % well hidden",4.5
12904,Founders CBS (Canadian Breakfast Stout),KBS is one of my favorites. This One is a version with maple syrup. I hate the maple syrup but ok. Here is tasty!,4.0
12458,Founders CBS (Canadian Breakfast Stout),"Rating #4200. 12oz brown bottle. 2017 bottling. Black pour, beige creamy head that fades out to a thin ring. Nose - maple, bourbon, chocolate and roast. Taste - maple, caramel, chocolate, roast, dark coffee, bourbon. Some throat heat and maple, roast and chocolate aftertastes. The mouth feel is full, rich and creamy with softly integrated carbonation. Lots of big and rich flavours here and everything comes together very well. Loved it.",4.5
28086,Founders KBS (Kentucky Breakfast Stout),"Bottle @ home. Aroma is roasted malt, some coffee, bourbon shining through subtly. If this tastes as it smells this is close to heaven. There we go... Hmmm, pretty close, sweet malts, decent amount of coffee, liquorice, loads of roast, coat of bourbon atop this all, but not cloying. Great stuff.",4.4
26456,Founders KBS (Kentucky Breakfast Stout),boozy musty wood flavor. Some licorice and black coffee too. It's super strong and certainly a sipper. Probably the most intense flavor I've had in a beer but not something I would buy again for that exact reason. My palate isn't up to par lmao. i dont know what to rate it because of this so im just going with a 4,4.1
28895,Founders KBS (Kentucky Breakfast Stout),"From the tap in a snifter.  Maybe I was expecting more or maybe it is because I do not like bourbon, but I was a little disappointed in this brew.  Almost no head by the time it got to me.  Dark as night.  Bourbon flavor pushed aside all other flavors.  Nice drink and I would recommend to everyone, but I would prefer other beers at the brewery to this drink.",3.7
27884,Founders KBS (Kentucky Breakfast Stout),"Fresh from bottle (2013): Black pour with brown head. great aroma with coffee at the front with chocolate (a mocah really) and bourbon behind it. Mouthfeel is a little thinner than I’d like. Coffee flavors up front, with bourbon and chocolate undertones. Great bitter/sweet balance, but I think Eclipse might beat this beer in a fresh head-to-head. Better taste than the ’11 I had aged 1.5 years, but less body. Same score as last time for different reasons. Have a feeling that 9 months to 1 year is the sweet spot on this beer.

Old score and writeup: Gave it a 4.6 Had 2011 on draft (1.5 years old). Overall a very pleasing and complex beer, though it didn’t age age as well as I’d think. Definitely one of the better stouts up there, though I’d rank bourbon county and Avery stouts above it.",4.6
27921,Founders KBS (Kentucky Breakfast Stout),"My 1000th rating, care of Mr Paul Unwin. I was a bit hesitant about going for the KBS. Was not a fan of Bourbon County Stout. Opened this and looked into the neck of the bottle to see the swirling smokey aroma released. One sniff and it was pure dark chocolate. A very good start. Next sniff and there’s a strong whiff of bourbon whiskey barrel. That grainy smokey sweetness. Hope it’s not going to overwhelm the flavours. So, smokey oak barrel, bourbon whiskey, dark chocolate, expresso coffee, spice, minerally. Colour is opaque black, thin tan head. There’s some carbonation bubbles in there but not too much. Taste is a surprise. Really well balanced. Big hit of dark chocolate, black coffee and some sweet bourbon whiskey, but it’s not overwhelming. There’s some carbonation, which tingles with the bourbon flavour, but as it goes down it’s smooth dark choc and black coffee. Perfect balance. Watching Danny Boyle’s Olympics Opening Ceremony. Perfect night.",4.3
28139,Founders KBS (Kentucky Breakfast Stout),"Pours a midnight black with a thin coffee head. Aroma of bourbon, coffee and dark fruits. Tastes of roasted malt, dark chocolate, coffee and delicious bourbon. Highly drinkable for the ABV. Amazing brew.",4.7
28307,Founders KBS (Kentucky Breakfast Stout),"Bottle, courtesy of Ryan, thanks a lot!. An opaque black beer, with a small, frothy, mostly diminishing brown head. The aroma is moderately to heavily malty (roasted/burnt grain, black chocolate, hint of coffee), with notes of bourbon, wood, alcohol and a touch of vanilla. The flavor is heavily sweet, lightly acidic, lightly to moderately bitter. Medium to full body, oily/creamy, lightly sticky texture, lively carbonation, long finish with moderate bitterness, moderately alcoholic. It really looks superbly dark and menacing, with more than reasonably good aromas and flavors. A bit sticky and, but not overly so. The bourbon is rather noticeable. Overall agreat beer, although I prefer Expedition or the regular Breakfast Stout.",4.1
26619,Founders KBS (Kentucky Breakfast Stout),"Kolor czarny, piwo nieprzejrzyste. Aromat świetny. Bardzo intensywny - dominuje mocna gorzka czekolada, z nutami waniliowymi, mlecznymi i odrobiną kawy. Wszystko bardzo dobrze się zgrywa. W smaku również piwo jest świetne. Wysoka słodycz, dużo ciała, gęste jak na RISa przystało. W posmaku bardzo wyraźna beczka po bourbonie, która nie przysłania całości. Jest również czekolada, kawa, wanilia. Goryczka średnia, przyjemnie kontrastuje z ciemnymi słodami. Wysycenie niskie.",4.3
28009,Founders KBS (Kentucky Breakfast Stout),"Poured from a bottle to a pint glass.  Pours a dark black color with a medium tan head and great lacing.  Great aroma of roasted coffee and chocolate with a nice heavy bourbon. Taste has a great bourbon flavor,  not too strong.  Has a great note of coffee and chocolate. Finish is a little hot alcohol.  Has a nice heavy mouthfeel and the carbonation is average.  Overall a great beer.",4.1
27014,Founders KBS (Kentucky Breakfast Stout),"Kentucky Breakfast Stout von Founders. Das Bier zeigt sich fast schwarz mit einem bemerkenswert dunklen Schaum. Das Bier ist mit Kaffee und Schokolade gebraut und anschließend ein Jahr lang im Bourbon-Fass gelagert. Das verspricht eine tolle Aromenvielfalt und diese steigt dann auch nach dem Einschenken in die Nase: dunkles Malz, Schokolade, Espresso, Whisky, Holz, Vanille. Im Antrunk kommt kommt dann die volle Wucht dieser Aromen. Die 11% Alkohol und die dominanten Bourbon-Aromen lassen einen fast glauben, einen amerikanischen Whiskey oder zumindest einen Weinbrand im Mund zu haben. Ein echtes Erlebnis, aber ganz sicher nicht jedermanns Sache und erst recht kein Bier für Zwischendurch.",4.5
28265,Founders KBS (Kentucky Breakfast Stout),"12 oz. bottle from Beer Baron - Livonia (bought it in March 2010). Snifter. Pours deep black with very little head. Nose of vanilla, coffee and alcohol/bourbon barrel. Very balanced taste. Smooth and creamy mouth-feel with a nice bourbon finish. Great beer!",4.4
28761,Founders KBS (Kentucky Breakfast Stout),nice and siky. a monster of a brew with heavy expresso coffee and an equally heavy cheap bourbon flavor that i can only admire. not complicated but laid down very well. great heavy duty coffee aroma. light vanilla for balance. very nice!,4.2
27158,Founders KBS (Kentucky Breakfast Stout),"Imbottigliata l’11 febbraio 2015, aperta il 26 dicembre 2016.
Marrone molto scura con riflessi granata e caramello, schiuma nocciola poco persistente ed un po’ avara.
Aroma di cioccolato fondente, bourbon, melassa, caffè zuccherato, note marsalate date dall’ossidazione.
Al palato cioccolato fondente, cacao, amarena sotto spirito, fichi secchi quasi impercettibili, lieve bourbon che si fa più presente successivamente insieme al cioccolato fondente; dopo una breve pausa si fa avanti un bellissimo finale di caffè tostato misto a zucchero e cacao accompagnati da uva passa e da una nota etilica che riscalda e sale al naso, infine lascia una piacevole nota legnosa molto persistente.
Retrolfatto con nocciola tostata e cacao.
Corpo pieno, oleosa, poco carbonata ma non piatta.

----------------------------------

Imbottigliata l’11 Febbraio 2015, aperta il 13 Ottobre 2015.
Marrone scurissima, praticamente nera, riflessi caramello, schiuma nocciola di buona persistenza, vista soprattutto l’alta gradazione alcolica.
Aroma complesso: caffè tostato, cacao, vaniglia, liquirizia, amarene sotto spirito, cappuccino, zucchero caramellato, bourbon, note d’invecchiamento in botte.
Al palato prevalgono cacao e caffè che si alternano anche sul finale, insieme ad una piacevolissima nota alcolica liquorosa che ricorda ovviamente il bourbon e lo cherry che rinvigorisce la bevuta; presente anche una nota erbacea molto molto timida.
Corpo pieno, oleosa, poco carbonata, semplicemente splendida.",4.4
